dataset,subject,pipeline,stressor,montage,dropout_fraction,region,roc_auc,balanced_accuracy,brier_score,ece,n_channels,n_dropped_channels
PhysionetMotorImagery,5,csp_lda,channel_dropout,all_channels,0.3,,0.4495,0.493,0.4791386303742383,0.493591477234615,64,19.0
PhysionetMotorImagery,5,csp_lda,channel_dropout,all_channels,0.5,,0.45399999999999996,0.47600000000000003,0.49218385636552087,0.5062546426936083,64,32.0
PhysionetMotorImagery,5,csp_lda,clean,all_channels,0.0,,0.4800000000000001,0.42000000000000004,0.4998333262198461,0.5481268248004713,64,0.0
PhysionetMotorImagery,5,csp_lda,reduced_montage,motor_core,0.0,,0.62,0.5900000000000001,0.24951076270307393,0.29511324504026054,3,0.0
PhysionetMotorImagery,5,csp_lda,reduced_montage,motor_extended,0.0,,0.5700000000000001,0.55,0.3073834003184271,0.36021074305817863,9,0.0
PhysionetMotorImagery,5,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.41500000000000004,0.49000000000000005,0.4904802626937091,0.5056725409697346,64,3.0
PhysionetMotorImagery,5,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.36,0.465,0.48949868150722275,0.522812507853622,64,9.0
PhysionetMotorImagery,5,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.5900000000000001,0.525,0.44441915301258544,0.44334934307854246,64,9.0
PhysionetMotorImagery,6,csp_lda,channel_dropout,all_channels,0.1,,0.44799999999999995,0.503,0.4624342649199498,0.47161126152198696,64,6.0
PhysionetMotorImagery,6,csp_lda,channel_dropout,all_channels,0.2,,0.423,0.49200000000000005,0.4699876506072871,0.47730165701602295,64,13.0
PhysionetMotorImagery,6,csp_lda,channel_dropout,all_channels,0.3,,0.446,0.498,0.4659291477200301,0.46991734515157424,64,19.0
PhysionetMotorImagery,6,csp_lda,channel_dropout,all_channels,0.5,,0.439,0.5025,0.4652284046974174,0.471782439864054,64,32.0
PhysionetMotorImagery,6,csp_lda,clean,all_channels,0.0,,0.48,0.39,0.4593531179666047,0.5318827736969974,64,0.0
PhysionetMotorImagery,6,csp_lda,reduced_montage,motor_core,0.0,,0.42000000000000004,0.45999999999999996,0.2995916016735346,0.2413141728529427,3,0.0
PhysionetMotorImagery,6,csp_lda,reduced_montage,motor_extended,0.0,,0.55,0.505,0.30363441211565567,0.34968471890023634,9,0.0
PhysionetMotorImagery,6,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.54,0.48,0.456269276334145,0.45936430322724203,64,3.0
PhysionetMotorImagery,6,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.44000000000000006,0.485,0.4468947855339288,0.4470962929043674,64,9.0
PhysionetMotorImagery,6,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.44000000000000006,0.505,0.45257730564624143,0.45982484825500086,64,9.0
PhysionetMotorImagery,7,csp_lda,channel_dropout,all_channels,0.1,,0.8905,0.5820000000000001,0.37515057076424596,0.39392192825374023,64,6.0
PhysionetMotorImagery,7,csp_lda,channel_dropout,all_channels,0.2,,0.768,0.5379999999999999,0.4436573073944172,0.4562954106053374,64,13.0
PhysionetMotorImagery,7,csp_lda,channel_dropout,all_channels,0.3,,0.675,0.525,0.4573444947390386,0.46717333333002115,64,19.0
PhysionetMotorImagery,7,csp_lda,channel_dropout,all_channels,0.5,,0.6559999999999999,0.5165,0.45854243617565293,0.4668556812994052,64,32.0
PhysionetMotorImagery,7,csp_lda,clean,all_channels,0.0,,1.0,0.9550000000000001,0.042443975897255494,0.04908111328101085,64,0.0
PhysionetMotorImagery,7,csp_lda,reduced_montage,motor_core,0.0,,0.96,0.865,0.10897319119978958,0.1498582901534058,3,0.0
PhysionetMotorImagery,7,csp_lda,reduced_montage,motor_extended,0.0,,1.0,0.93,0.04319203521149526,0.06931037682980401,9,0.0
PhysionetMotorImagery,7,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.9400000000000001,0.62,0.3833290539616011,0.41582944044593007,64,3.0
PhysionetMotorImagery,7,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.99,0.75,0.19236328187923452,0.22067622868814468,64,9.0
PhysionetMotorImagery,7,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.96,0.55,0.4652027728481295,0.471329674547305,64,9.0
PhysionetMotorImagery,8,csp_lda,channel_dropout,all_channels,0.1,,0.5505,0.502,0.4600419390127224,0.468452650195144,64,6.0
PhysionetMotorImagery,8,csp_lda,channel_dropout,all_channels,0.2,,0.46,0.496,0.4784476879280952,0.4844099335649901,64,13.0
PhysionetMotorImagery,8,csp_lda,channel_dropout,all_channels,0.3,,0.4675,0.506,0.46202403106790635,0.4704117740444766,64,19.0
PhysionetMotorImagery,8,csp_lda,channel_dropout,all_channels,0.5,,0.493,0.509,0.4558785569002265,0.46335246176710837,64,32.0
PhysionetMotorImagery,8,csp_lda,clean,all_channels,0.0,,0.65,0.67,0.29387907940126545,0.36894958833007563,64,0.0
PhysionetMotorImagery,8,csp_lda,reduced_montage,motor_core,0.0,,0.7,0.625,0.23505386433996608,0.30090842792384465,3,0.0
PhysionetMotorImagery,8,csp_lda,reduced_montage,motor_extended,0.0,,0.8,0.78,0.19242035141064262,0.28611226815352936,9,0.0
PhysionetMotorImagery,8,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.55,0.51,0.40944086295355786,0.4260834702186971,64,3.0
PhysionetMotorImagery,8,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.52,0.45999999999999996,0.49928953397346254,0.5200097426746577,64,9.0
PhysionetMotorImagery,8,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.575,0.5,0.4202989840791128,0.41191216191686514,64,9.0
PhysionetMotorImagery,9,csp_lda,channel_dropout,all_channels,0.1,,0.3495,0.469,0.49497709696197634,0.5013097572091496,64,6.0
PhysionetMotorImagery,9,csp_lda,channel_dropout,all_channels,0.2,,0.457,0.4855,0.47776186475519306,0.49030635179809373,64,13.0
PhysionetMotorImagery,9,csp_lda,channel_dropout,all_channels,0.3,,0.49200000000000005,0.5,0.5002289704494469,0.5047622261097973,64,19.0
PhysionetMotorImagery,9,csp_lda,channel_dropout,all_channels,0.5,,0.4965,0.5025,0.47690981630341867,0.4820163948981282,64,32.0
PhysionetMotorImagery,9,csp_lda,clean,all_channels,0.0,,0.24,0.31500000000000006,0.5728950935600695,0.6126566316682693,64,0.0
PhysionetMotorImagery,9,csp_lda,reduced_montage,motor_core,0.0,,0.6799999999999999,0.645,0.2532247459155018,0.3066329324806839,3,0.0
PhysionetMotorImagery,9,csp_lda,reduced_montage,motor_extended,0.0,,0.7,0.635,0.27612773387811573,0.33274528245232887,9,0.0
PhysionetMotorImagery,9,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.465,0.51,0.515687034682488,0.5368080527352012,64,3.0
PhysionetMotorImagery,9,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.32999999999999996,0.45,0.47209316121883643,0.47982855059077034,64,9.0
PhysionetMotorImagery,9,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.31,0.45999999999999996,0.5095849733762874,0.5132593568947799,64,9.0
PhysionetMotorImagery,10,csp_lda,channel_dropout,all_channels,0.1,,0.5870000000000001,0.547,0.399783066656578,0.429108094365711,64,6.0
PhysionetMotorImagery,10,csp_lda,channel_dropout,all_channels,0.2,,0.596,0.526,0.4491811568228612,0.4701072163549322,64,13.0
PhysionetMotorImagery,10,csp_lda,channel_dropout,all_channels,0.3,,0.53,0.48950000000000005,0.46849913560495915,0.4880681100841134,64,19.0
PhysionetMotorImagery,10,csp_lda,channel_dropout,all_channels,0.5,,0.534,0.508,0.4668119571540993,0.47838136024933375,64,32.0
PhysionetMotorImagery,10,csp_lda,clean,all_channels,0.0,,0.7100000000000001,0.675,0.26624756632597274,0.2863867528574101,64,0.0
PhysionetMotorImagery,10,csp_lda,reduced_montage,motor_core,0.0,,0.73,0.74,0.18104063745768498,0.2744779403588363,3,0.0
PhysionetMotorImagery,10,csp_lda,reduced_montage,motor_extended,0.0,,0.93,0.79,0.13623671606649657,0.1940871471776647,9,0.0
PhysionetMotorImagery,10,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.63,0.515,0.46471681989388924,0.4963170802886476,64,3.0
PhysionetMotorImagery,10,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.63,0.625,0.28502979141511925,0.3191839137827537,64,9.0
PhysionetMotorImagery,10,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.53,0.5,0.5087289599802262,0.5220433146046733,64,9.0
PhysionetMotorImagery,11,csp_lda,channel_dropout,all_channels,0.1,,0.631,0.5065,0.46843956447789203,0.4901413415271522,64,6.0
PhysionetMotorImagery,11,csp_lda,channel_dropout,all_channels,0.2,,0.5920000000000001,0.51,0.477473912577791,0.4911580968274144,64,13.0
PhysionetMotorImagery,11,csp_lda,channel_dropout,all_channels,0.3,,0.626,0.507,0.4761308679623841,0.4900436161970547,64,19.0
PhysionetMotorImagery,11,csp_lda,channel_dropout,all_channels,0.5,,0.509,0.4925,0.5051319785819226,0.5170771148547355,64,32.0
PhysionetMotorImagery,11,csp_lda,clean,all_channels,0.0,,0.63,0.635,0.32138311548344517,0.3466979180666886,64,0.0
PhysionetMotorImagery,11,csp_lda,reduced_montage,motor_core,0.0,,0.4699999999999999,0.43499999999999994,0.3089581278250737,0.3506983751006124,3,0.0
PhysionetMotorImagery,11,csp_lda,reduced_montage,motor_extended,0.0,,0.39,0.375,0.38421417650342665,0.4684660093309527,9,0.0
PhysionetMotorImagery,11,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.6300000000000001,0.505,0.470853648934282,0.4825354980581576,64,3.0
PhysionetMotorImagery,11,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.66,0.525,0.45998358803750944,0.4572549753979258,64,9.0
PhysionetMotorImagery,11,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.7,0.595,0.3711432158154041,0.3973787153654188,64,9.0
PhysionetMotorImagery,12,csp_lda,channel_dropout,all_channels,0.1,,0.40700000000000003,0.4865,0.4204867757121076,0.42490270022605536,64,6.0
PhysionetMotorImagery,12,csp_lda,channel_dropout,all_channels,0.2,,0.42200000000000004,0.498,0.4089327127240999,0.4103458485305307,64,13.0
PhysionetMotorImagery,12,csp_lda,channel_dropout,all_channels,0.3,,0.38799999999999996,0.491,0.44081701862765565,0.4500894736588377,64,19.0
PhysionetMotorImagery,12,csp_lda,channel_dropout,all_channels,0.5,,0.439,0.5095000000000001,0.41015173369499053,0.42367263889480516,64,32.0
PhysionetMotorImagery,12,csp_lda,clean,all_channels,0.0,,0.42000000000000004,0.4600000000000001,0.3491031751069351,0.36936568320293856,64,0.0
PhysionetMotorImagery,12,csp_lda,reduced_montage,motor_core,0.0,,0.64,0.6,0.253498795765938,0.3359629025277083,3,0.0
PhysionetMotorImagery,12,csp_lda,reduced_montage,motor_extended,0.0,,0.6799999999999999,0.5700000000000001,0.28529131170315947,0.3624393406030534,9,0.0
PhysionetMotorImagery,12,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.4,0.54,0.406552579757793,0.41819558947024743,64,3.0
PhysionetMotorImagery,12,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.45999999999999996,0.5700000000000001,0.3887808101925965,0.4097765890495387,64,9.0
PhysionetMotorImagery,12,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.54,0.5599999999999999,0.35565141081830765,0.38474669351753416,64,9.0
PhysionetMotorImagery,13,csp_lda,channel_dropout,all_channels,0.1,,0.5539999999999999,0.511,0.46383074848788897,0.47597688067467964,64,6.0
PhysionetMotorImagery,13,csp_lda,channel_dropout,all_channels,0.2,,0.461,0.4935,0.49110566070783535,0.4917541815905566,64,13.0
PhysionetMotorImagery,13,csp_lda,channel_dropout,all_channels,0.3,,0.512,0.505,0.4752722387769525,0.48081625193817246,64,19.0
PhysionetMotorImagery,13,csp_lda,channel_dropout,all_channels,0.5,,0.489,0.5115,0.4709215395622924,0.47697645282014606,64,32.0
PhysionetMotorImagery,13,csp_lda,clean,all_channels,0.0,,0.63,0.595,0.323802719533591,0.40655132216416767,64,0.0
PhysionetMotorImagery,13,csp_lda,reduced_montage,motor_core,0.0,,0.6599999999999999,0.6799999999999999,0.21313052254411713,0.3012489004597259,3,0.0
PhysionetMotorImagery,13,csp_lda,reduced_montage,motor_extended,0.0,,0.72,0.64,0.261741228231441,0.3440902106399915,9,0.0
PhysionetMotorImagery,13,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.5,0.475,0.47260757668479914,0.49876988518739324,64,3.0
PhysionetMotorImagery,13,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.5,0.45499999999999996,0.5025994113899235,0.5055954501954162,64,9.0
PhysionetMotorImagery,13,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.61,0.49000000000000005,0.4590485941140619,0.4841670160524389,64,9.0
PhysionetMotorImagery,14,csp_lda,channel_dropout,all_channels,0.1,,0.5455000000000001,0.5075,0.47772065749918596,0.4852281046263419,64,6.0
PhysionetMotorImagery,14,csp_lda,channel_dropout,all_channels,0.2,,0.535,0.502,0.4971049497249009,0.5005431281643561,64,13.0
PhysionetMotorImagery,14,csp_lda,channel_dropout,all_channels,0.3,,0.5345,0.504,0.49342251838936496,0.4972895029183642,64,19.0
PhysionetMotorImagery,14,csp_lda,channel_dropout,all_channels,0.5,,0.531,0.506,0.48534583995686625,0.4918676046530714,64,32.0
PhysionetMotorImagery,14,csp_lda,clean,all_channels,0.0,,0.5,0.53,0.37959880696683024,0.43695495839899223,64,0.0
PhysionetMotorImagery,14,csp_lda,reduced_montage,motor_core,0.0,,0.67,0.5650000000000001,0.24605886215496203,0.25953962568513644,3,0.0
PhysionetMotorImagery,14,csp_lda,reduced_montage,motor_extended,0.0,,0.62,0.58,0.30690222961344815,0.35194089936957873,9,0.0
PhysionetMotorImagery,14,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.52,0.475,0.5293380012250665,0.5418848199804757,64,3.0
PhysionetMotorImagery,14,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.49000000000000005,0.52,0.48449757999762255,0.4881697642153225,64,9.0
PhysionetMotorImagery,14,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.5700000000000001,0.5,0.48822867122372404,0.48703351343123663,64,9.0
PhysionetMotorImagery,15,csp_lda,channel_dropout,all_channels,0.1,,0.6585000000000001,0.5425,0.45508043007036053,0.47046888472946924,64,6.0
PhysionetMotorImagery,15,csp_lda,channel_dropout,all_channels,0.2,,0.5955,0.5135000000000001,0.5113895207790403,0.5164616775262271,64,13.0
PhysionetMotorImagery,15,csp_lda,channel_dropout,all_channels,0.3,,0.5775,0.496,0.5155370899549765,0.5238961403585095,64,19.0
PhysionetMotorImagery,15,csp_lda,channel_dropout,all_channels,0.5,,0.519,0.512,0.5040036601138906,0.5154458140626952,64,32.0
PhysionetMotorImagery,15,csp_lda,clean,all_channels,0.0,,0.85,0.76,0.1992208847669455,0.23289894578023596,64,0.0
PhysionetMotorImagery,15,csp_lda,reduced_montage,motor_core,0.0,,0.82,0.67,0.21342537861713745,0.33208211459746356,3,0.0
PhysionetMotorImagery,15,csp_lda,reduced_montage,motor_extended,0.0,,0.86,0.795,0.19753840653202764,0.2634521229281907,9,0.0
PhysionetMotorImagery,15,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.76,0.605,0.3824309299287124,0.4010281430213863,64,3.0
PhysionetMotorImagery,15,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.5800000000000001,0.54,0.45898901840611767,0.49532259462721556,64,9.0
PhysionetMotorImagery,15,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.6,0.5549999999999999,0.3651121194901331,0.4303598810108274,64,9.0
PhysionetMotorImagery,16,csp_lda,channel_dropout,all_channels,0.1,,0.603,0.5105,0.47544948563236517,0.4892574969115817,64,6.0
PhysionetMotorImagery,16,csp_lda,channel_dropout,all_channels,0.2,,0.595,0.5065,0.4915638357025259,0.49722015134998865,64,13.0
PhysionetMotorImagery,16,csp_lda,channel_dropout,all_channels,0.3,,0.5720000000000001,0.5025,0.4911074720523929,0.49521355792045085,64,19.0
PhysionetMotorImagery,16,csp_lda,channel_dropout,all_channels,0.5,,0.564,0.5205,0.4766035704748433,0.483716641567134,64,32.0
PhysionetMotorImagery,16,csp_lda,clean,all_channels,0.0,,0.5200000000000001,0.5349999999999999,0.3627803906300705,0.42984598127697976,64,0.0
PhysionetMotorImagery,16,csp_lda,reduced_montage,motor_core,0.0,,0.62,0.585,0.24339142333383323,0.27583636405544737,3,0.0
PhysionetMotorImagery,16,csp_lda,reduced_montage,motor_extended,0.0,,0.5399999999999999,0.505,0.3599782542184825,0.4334476101296064,9,0.0
PhysionetMotorImagery,16,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.62,0.525,0.4559142953903736,0.4753250931586246,64,3.0
PhysionetMotorImagery,16,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.54,0.505,0.497831986003712,0.5355252578497708,64,9.0
PhysionetMotorImagery,16,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.65,0.515,0.4736999459473036,0.4813150177922836,64,9.0
PhysionetMotorImagery,17,csp_lda,channel_dropout,all_channels,0.1,,0.456,0.489,0.4909106873971119,0.5103266812314999,64,6.0
PhysionetMotorImagery,17,csp_lda,channel_dropout,all_channels,0.2,,0.484,0.5055,0.5092238523778264,0.5185720070118436,64,13.0
PhysionetMotorImagery,17,csp_lda,channel_dropout,all_channels,0.3,,0.4465,0.488,0.5207454039889047,0.5281737877489039,64,19.0
PhysionetMotorImagery,17,csp_lda,channel_dropout,all_channels,0.5,,0.439,0.47600000000000003,0.5249796842031431,0.5340044249465141,64,32.0
PhysionetMotorImagery,17,csp_lda,clean,all_channels,0.0,,0.48,0.5650000000000001,0.3835432338981617,0.442580861671933,64,0.0
PhysionetMotorImagery,17,csp_lda,reduced_montage,motor_core,0.0,,0.45999999999999996,0.45,0.28238048269585614,0.3100325742752647,3,0.0
PhysionetMotorImagery,17,csp_lda,reduced_montage,motor_extended,0.0,,0.41,0.40499999999999997,0.3771176063769172,0.46338446547539514,9,0.0
PhysionetMotorImagery,17,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.48,0.45999999999999996,0.46210236172868246,0.5116572981900657,64,3.0
PhysionetMotorImagery,17,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.38,0.445,0.4890196633461515,0.5340359840458324,64,9.0
PhysionetMotorImagery,17,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.37,0.5,0.508125394729132,0.5135320242356172,64,9.0
PhysionetMotorImagery,18,csp_lda,channel_dropout,all_channels,0.1,,0.5645,0.5155,0.4643108634570641,0.46940471997656696,64,6.0
PhysionetMotorImagery,18,csp_lda,channel_dropout,all_channels,0.2,,0.5375,0.507,0.47684827701672716,0.4836139190143415,64,13.0
PhysionetMotorImagery,18,csp_lda,channel_dropout,all_channels,0.3,,0.4955,0.4985,0.48386781419516744,0.4927775789495332,64,19.0
PhysionetMotorImagery,18,csp_lda,channel_dropout,all_channels,0.5,,0.519,0.4925,0.47755481563339636,0.48785508642309156,64,32.0
PhysionetMotorImagery,18,csp_lda,clean,all_channels,0.0,,0.63,0.5549999999999999,0.3964665312927304,0.4301594683153246,64,0.0
PhysionetMotorImagery,18,csp_lda,reduced_montage,motor_core,0.0,,0.41,0.41,0.2910233501451004,0.26007963000504086,3,0.0
PhysionetMotorImagery,18,csp_lda,reduced_montage,motor_extended,0.0,,0.31,0.39,0.42025232808056057,0.4756430191628732,9,0.0
PhysionetMotorImagery,18,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.58,0.525,0.46674734396794904,0.4735158788900099,64,3.0
PhysionetMotorImagery,18,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.71,0.545,0.460494477706107,0.466621884516819,64,9.0
PhysionetMotorImagery,18,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.7,0.5,0.48884918075397615,0.48886841292766015,64,9.0
PhysionetMotorImagery,19,csp_lda,channel_dropout,all_channels,0.1,,0.49950000000000006,0.514,0.4706532511510019,0.4847264762932241,64,6.0
PhysionetMotorImagery,19,csp_lda,channel_dropout,all_channels,0.2,,0.4475,0.484,0.4978686211164042,0.5059601987614937,64,13.0
PhysionetMotorImagery,19,csp_lda,channel_dropout,all_channels,0.3,,0.4465,0.498,0.49941468903363984,0.5093347954935864,64,19.0
PhysionetMotorImagery,19,csp_lda,channel_dropout,all_channels,0.5,,0.45299999999999996,0.4905,0.5094915325622668,0.5179082498311904,64,32.0
PhysionetMotorImagery,19,csp_lda,clean,all_channels,0.0,,0.5,0.5050000000000001,0.37439429676380065,0.438739703247387,64,0.0
PhysionetMotorImagery,19,csp_lda,reduced_montage,motor_core,0.0,,0.8300000000000001,0.76,0.16291783765918605,0.21126864662280487,3,0.0
PhysionetMotorImagery,19,csp_lda,reduced_montage,motor_extended,0.0,,0.77,0.72,0.21935988304667223,0.2898036741239859,9,0.0
PhysionetMotorImagery,19,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.55,0.485,0.5111531772658777,0.5321256022795818,64,3.0
